distance_mm,az_deg,el_deg,gain_floor,score,success,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59
2000,-10.000,0.000,0.500,-20.783716,0,0.999992,0.999996,0.999996,1.000000,1.000000,0.000000,0.999997,0.999997,0.999999,0.999977,1.000000,0.999988,0.130692,0.999976,0.174324,0.268345,0.013926,0.000000,0.000000,0.000000,0.000000,0.160941,0.000000,0.671052,0.813483,0.978674,0.870904,0.636859,0.751786,0.379744,0.554497,0.447104,0.521129,0.450162,0.336628,0.383089,0.703231,0.610303,0.538308,0.736686,0.758505,0.255333,0.401976,0.317802,0.065686,0.422278,0.384212,0.420993,0.000000,1.000000,0.677530,0.515950,0.266387,0.338710,0.175028,0.000000,0.000000,0.335001,0.000000,0.829610
2000,-5.000,0.000,0.500,-19.455068,0,0.000000,1.000000,0.871252,0.999324,0.999992,0.000000,0.200503,0.964085,0.000000,0.963920,0.973778,0.999990,0.470859,0.999881,0.314799,0.355107,0.342965,0.000000,0.040909,0.000000,0.000000,0.293832,0.000000,0.689746,0.826308,0.999912,0.978822,0.748920,0.859145,0.281010,0.684971,0.540960,0.512931,0.474176,0.511950,0.377155,0.621493,0.591050,0.509777,0.789882,0.590621,0.237790,0.285065,0.285243,0.092280,0.267806,0.245142,0.492918,0.000000,1.000000,0.386581,0.061267,0.000000,0.000000,0.153157,0.000000,0.000000,0.745667,0.000000,0.924369
2000,0.000,0.000,0.500,-19.362846,0,0.000000,0.999982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.326468,0.000000,0.428497,0.639925,0.903100,0.527056,0.725767,0.616250,0.000000,0.274326,0.027479,0.203546,0.503163,0.296106,0.622975,1.000000,0.999992,0.949950,0.937882,0.999937,0.426618,0.676572,0.652506,0.386862,0.391346,0.549419,0.381816,0.543668,0.768343,0.655943,0.835127,0.407419,0.292693,0.330161,0.170895,0.000000,0.449879,0.190218,0.632700,0.000000,0.998860,0.012818,0.000000,0.000000,0.000000,0.267989,0.000000,0.000000,0.704108,0.000000,0.000000
2000,5.000,0.000,0.500,-19.815527,0,0.000000,0.999991,0.723168,0.164694,0.000000,0.000000,0.000000,0.000000,0.000000,0.959633,0.000000,0.838429,0.754606,0.762727,0.582717,0.646467,0.544976,0.202635,0.312916,0.403969,0.366903,0.433783,0.372226,0.298597,0.842888,0.965107,0.875127,0.933444,0.994905,0.460955,0.579734,0.429989,0.186151,0.319108,0.435677,0.465350,0.160600,0.558287,0.392854,0.493857,0.000002,0.127736,0.089585,0.081597,0.000000,0.524160,0.000004,0.515764,0.000000,1.000000,1.000000,0.999999,1.000000,0.000004,1.000000,1.000000,0.000000,1.000000,0.850861,0.061694
2000,10.000,0.000,0.500,-20.518927,0,0.305372,0.999993,0.868943,0.358799,0.000000,0.000000,0.000000,0.000000,0.523481,0.857029,0.000000,0.412332,0.607008,0.714161,0.617718,0.637362,0.653219,0.465021,0.346364,0.436583,0.229436,0.325333,0.362221,0.273432,0.815630,0.999989,0.868094,0.790132,0.764769,0.043248,0.516903,0.465032,0.162298,0.318729,0.329573,0.512960,0.000000,0.779367,0.587963,0.533751,0.000000,0.208991,0.014002,0.000000,0.768264,0.765662,0.000000,0.341905,0.817877,0.999959,0.999996,1.000000,0.999999,0.999996,0.941739,0.999989,0.999993,0.999988,0.999997,0.385723
2000,15.000,0.000,0.500,-20.427480,0,0.185163,0.920103,0.871334,0.263726,0.267468,0.370300,0.031839,0.144270,0.473178,0.501302,0.000000,0.414734,0.665422,0.808239,0.740469,0.663076,0.707790,0.411926,0.396856,0.529889,0.170626,0.264933,0.398729,0.226687,0.732066,0.890367,0.790597,0.798727,0.683917,0.317027,0.431526,0.371381,0.209116,0.383513,0.130441,0.480937,0.000000,0.875671,0.389852,0.063595,0.000000,0.449443,0.009181,0.000000,0.000000,0.341786,0.000000,0.225069,0.999996,1.000000,0.999988,1.000000,0.999999,1.000000,0.999998,0.999984,1.000000,1.000000,0.999970,1.000000
2000,20.000,0.000,0.500,-21.043447,0,0.332936,0.999994,0.800536,0.276296,0.539551,0.620870,0.106080,0.211913,0.522226,0.437101,0.000000,0.444115,0.668312,0.922929,0.644083,0.773237,0.723348,0.461058,0.504283,0.495759,0.000000,0.173633,0.478382,0.274090,0.567154,0.772638,0.858675,0.662844,0.564023,0.329778,0.304311,0.304713,0.123789,0.373929,0.033902,0.366091,0.018152,0.766652,0.000000,0.000000,0.190705,0.728898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999958,0.713916,1.000000,1.000000,1.000000,0.999937,0.999999,0.999975,1.000000,0.999978,0.999986,0.999930
2000,25.000,0.000,0.500,-20.848800,0,0.495631,1.000000,0.799477,0.635296,0.581270,0.467738,0.101180,0.421830,0.734239,0.419259,0.197667,0.500355,0.744623,0.908027,0.661800,0.788878,0.803321,0.480822,0.537424,0.400879,0.000000,0.223592,0.430643,0.140432,0.187565,0.845594,0.809631,0.482316,0.247975,0.540531,0.116181,0.176039,0.132362,0.273926,0.000000,0.249909,0.998765,0.999776,0.667019,0.471906,0.999980,0.999977,0.927061,0.113759,0.000000,0.754152,0.075455,0.000000,0.999946,0.799080,0.999993,0.000000,0.999959,0.000000,0.978149,1.000000,1.000000,0.999989,1.000000,0.999879
2000,30.000,0.000,0.500,-20.518075,0,0.588843,0.999953,0.763285,0.592669,0.685440,0.384877,0.326774,0.543989,0.484523,0.351142,0.138575,0.467127,0.639631,0.795978,0.646550,0.793468,0.798425,0.494082,0.510621,0.398551,0.021255,0.293058,0.391185,0.257391,0.000000,0.750639,0.934344,0.317679,0.050694,0.374685,0.016594,0.008628,0.000000,0.202447,0.000000,0.000000,1.000000,1.000000,1.000000,0.335820,0.999922,0.866687,0.999772,1.000000,0.966682,0.999774,0.999786,0.640972,0.999571,1.000000,1.000000,1.000000,0.000000,0.338929,0.218471,1.000000,0.807295,0.496393,0.999855,0.581066
3000,-30.000,0.000,0.500,-20.031846,0,0.999926,0.533208,0.999975,0.002189,1.000000,0.000000,0.999987,0.999968,1.000000,0.999872,0.923075,0.000000,0.882801,0.999952,1.000000,0.999982,1.000000,0.999992,0.893343,1.000000,1.000000,1.000000,0.684343,0.539339,0.284896,0.971078,0.486040,0.033649,0.000029,0.000000,0.065401,0.064927,0.000000,0.118647,0.000000,0.290668,0.802822,0.695466,0.909298,0.855909,0.689433,0.359125,0.358654,0.702873,0.426369,0.267012,0.367380,0.324884,0.534424,0.838470,0.643145,0.678610,0.670650,0.458728,0.410284,0.314734,0.025926,0.482538,0.132619,0.231615
3000,-25.000,0.000,0.500,-20.266628,0,0.999910,0.999999,0.999984,0.876936,0.999981,0.000000,0.999893,0.136367,0.000000,1.000000,1.000000,0.999996,0.000000,1.000000,0.383657,1.000000,0.999984,0.999942,0.000000,0.999979,0.666577,0.000000,0.000000,0.478861,0.641128,0.999956,0.640207,0.214332,0.246170,0.000000,0.255716,0.261321,0.147535,0.306068,0.000000,0.420288,0.768256,0.851520,0.895041,0.827905,0.808722,0.543112,0.427037,0.584228,0.442220,0.294875,0.426225,0.250463,0.416057,0.655297,0.726556,0.471593,0.477658,0.448525,0.414419,0.196371,0.000000,0.419447,0.101552,0.516001
3000,-20.000,0.000,0.500,-20.678460,0,1.000000,0.999935,0.999793,0.999903,0.999932,0.000000,0.999831,1.000000,0.999959,0.626435,0.999910,1.000000,0.000000,0.984575,0.000000,0.071511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.685661,0.999978,0.816575,0.444602,0.405009,0.222504,0.297514,0.494327,0.590409,0.212762,0.075282,0.279654,0.658016,0.719178,0.724097,0.766214,0.685172,0.563495,0.414315,0.431743,0.237056,0.332682,0.380709,0.208459,0.304386,0.939842,0.857746,0.609938,0.462582,0.528803,0.287382,0.130206,0.000000,0.402809,0.000000,0.508466
3000,-15.000,0.000,0.500,-21.303353,0,1.000000,0.999950,1.000000,1.000000,1.000000,0.244576,1.000000,1.000000,0.999997,1.000000,1.000000,1.000000,0.000000,0.999963,0.000000,0.002342,0.000000,0.000000,0.000000,0.000000,0.000000,0.274229,0.000000,0.646773,0.616791,0.962773,0.810789,0.482384,0.573693,0.366416,0.402379,0.371078,0.540968,0.313690,0.119473,0.404015,0.761560,0.685297,0.689535,0.784125,0.653946,0.312812,0.412146,0.383082,0.134190,0.413304,0.379125,0.280566,0.109074,1.000000,0.702037,0.600120,0.786374,0.901443,0.262178,0.089938,0.000000,0.293213,0.020164,0.700164
3000,-10.000,0.000,0.500,-19.956597,0,0.999998,0.999988,1.000000,0.999993,0.999992,0.000000,0.999989,0.999982,0.999998,0.999996,0.999987,1.000000,0.318336,0.976471,0.000000,0.069153,0.130399,0.000000,0.000000,0.000000,0.000000,0.235258,0.000000,0.820804,0.813976,0.888742,0.891006,0.685288,0.672701,0.237994,0.537378,0.388059,0.529676,0.468132,0.254081,0.356629,0.713052,0.634929,0.526475,0.748698,0.777348,0.158217,0.336443,0.390775,0.188477,0.401645,0.440406,0.452784,0.180098,0.999996,0.789381,0.429854,0.447943,0.840589,0.212936,0.000000,0.000000,0.040583,0.000210,0.454423
3000,-5.000,0.000,0.500,-19.259279,0,1.000000,1.000000,0.999974,0.999992,1.000000,0.000000,0.410199,0.899011,0.000000,0.999977,0.999996,0.738093,0.526099,0.984265,0.344573,0.159461,0.280123,0.000000,0.054777,0.000000,0.123977,0.368084,0.000000,0.689891,0.872889,0.953420,0.915693,0.818110,0.869722,0.264588,0.596727,0.453336,0.438993,0.394933,0.468048,0.435667,0.642322,0.510626,0.524222,0.804520,0.641805,0.146682,0.302218,0.378190,0.107867,0.284388,0.311275,0.406853,0.734045,0.999991,0.219870,0.090221,0.000000,0.336934,0.413221,0.000000,0.000000,0.493447,0.000000,0.420460
3000,0.000,0.000,0.500,-19.217912,1,0.363432,0.999999,0.910103,0.779944,0.000000,0.000000,0.000000,0.000000,0.000000,0.517616,0.000000,0.190284,0.660619,0.861796,0.491181,0.500509,0.460122,0.000000,0.315684,0.084154,0.218259,0.385157,0.281121,0.456605,1.000000,0.982550,0.854693,0.910900,0.995014,0.438253,0.599922,0.541378,0.345539,0.403195,0.422816,0.484818,0.451140,0.637697,0.632507,0.694468,0.375355,0.167511,0.174039,0.293449,0.000000,0.473452,0.242747,0.336626,0.869196,0.999492,0.008339,0.996662,0.000000,0.000000,0.442410,0.000000,0.000000,0.249015,0.242362,0.145702
3000,5.000,0.000,0.500,-19.238367,1,0.629367,0.997713,0.860810,0.228951,0.001103,0.000000,0.000000,0.000000,0.000725,0.388342,0.000000,0.470408,0.747946,0.778404,0.563121,0.666346,0.559103,0.180438,0.378117,0.340710,0.397780,0.401322,0.332111,0.290338,0.913731,0.777749,0.808478,0.824381,0.969012,0.349562,0.461716,0.417225,0.166834,0.340578,0.347896,0.465591,0.280638,0.833168,0.447409,0.777491,0.065005,0.326264,0.118101,0.166160,0.007729,0.637423,0.114361,0.540574,0.969325,1.000000,0.915296,1.000000,0.903094,0.068773,0.940864,0.410112,0.000000,0.661331,1.000000,0.292403
3000,10.000,0.000,0.500,-19.947056,0,0.372388,1.000000,0.913331,0.242130,0.000000,0.000000,0.000000,0.000000,0.659797,0.287286,0.000000,0.030830,0.726390,0.649488,0.689178,0.708394,0.634966,0.349138,0.314815,0.524560,0.217119,0.352588,0.366319,0.269000,0.775748,0.953050,0.819348,0.717004,0.770107,0.082294,0.484462,0.484866,0.271882,0.407329,0.246011,0.466967,0.000000,0.650522,0.442138,0.595171,0.000000,0.221925,0.104145,0.000000,0.666481,0.670156,0.000000,0.521183,1.000000,0.999702,1.000000,0.999998,0.999983,0.875082,0.999936,0.999983,0.699220,0.999998,1.000000,0.781761
3000,15.000,0.000,0.500,-19.765026,0,0.206373,0.992241,0.885582,0.294223,0.209502,0.000000,0.009034,0.296097,0.659147,0.298439,0.000000,0.222799,0.750045,0.737132,0.768674,0.662983,0.700714,0.438586,0.339230,0.526585,0.389456,0.254871,0.379426,0.245704,0.687319,0.825143,0.716889,0.711919,0.671011,0.382233,0.419713,0.345685,0.065086,0.447422,0.151896,0.438662,0.000000,0.999941,0.299663,0.306172,0.000000,0.351283,0.002801,0.000000,0.000000,0.320122,0.000000,0.578935,0.999943,0.999995,0.999999,0.999999,0.999988,0.999995,0.999982,0.999994,0.999985,1.000000,0.999975,0.988185
3000,20.000,0.000,0.500,-20.733560,0,0.259534,1.000000,0.635522,0.425605,0.374295,0.352007,0.324591,0.331351,0.587083,0.340814,0.000000,0.441020,0.771555,0.888448,0.788181,0.721611,0.796034,0.403615,0.473384,0.445169,0.144844,0.311185,0.460118,0.266696,0.286986,0.646130,0.687741,0.527137,0.536030,0.320383,0.327948,0.261381,0.096188,0.308338,0.091361,0.540040,0.000000,0.615161,0.000000,0.000000,0.000000,0.219454,0.000000,0.000000,0.000000,0.000000,0.000000,0.453767,1.000000,0.999980,0.996131,0.999993,1.000000,1.000000,1.000000,1.000000,0.999978,1.000000,1.000000,0.999981
3000,25.000,0.000,0.500,-20.907560,0,0.420489,0.999991,0.726082,0.604846,0.505789,0.435390,0.154276,0.351706,0.716238,0.474523,0.203530,0.472688,0.857241,0.926736,0.772635,0.749414,0.831406,0.459551,0.603727,0.374677,0.000000,0.207347,0.448575,0.230174,0.104779,0.839054,0.744330,0.413022,0.175819,0.528122,0.078562,0.169599,0.077389,0.422657,0.000000,0.367972,0.686274,0.999295,0.000000,0.999654,1.000000,0.999835,0.524859,0.253324,0.163187,0.096739,0.000000,0.000000,0.999927,0.382983,1.000000,0.000000,0.999975,0.000000,0.999935,0.999972,0.999945,0.999981,1.000000,0.999944
3000,30.000,0.000,0.500,-20.686972,0,0.605355,0.999610,0.690893,0.711868,0.587983,0.396331,0.316839,0.618404,0.513167,0.363412,0.118415,0.465852,0.694118,0.789882,0.678102,0.765242,0.794632,0.464451,0.450977,0.366564,0.000000,0.215149,0.384011,0.219232,0.000000,0.817502,0.796906,0.371764,0.000000,0.483158,0.000000,0.014225,0.000000,0.435657,0.000000,0.075824,0.999975,0.999998,0.999989,0.807039,0.999993,1.000000,1.000000,0.999909,1.000000,0.999966,0.853143,0.000000,1.000000,0.999995,0.999967,0.785933,0.000000,0.352349,0.000000,1.000000,1.000000,0.831930,0.999997,0.221496
5000,-30.000,0.000,0.500,-20.547593,0,0.999980,0.908454,0.656279,0.000000,1.000000,0.000000,1.000000,0.123110,0.999961,0.999846,0.846438,0.000000,0.791514,0.999993,0.999973,0.999997,0.999952,1.000000,0.999854,0.999989,0.999974,0.307009,0.326259,0.041052,0.220815,0.896411,0.468382,0.000000,0.000000,0.000000,0.122066,0.059913,0.000000,0.206148,0.000000,0.362348,0.859901,0.776781,0.969883,0.871592,0.634345,0.371248,0.344564,0.731655,0.408217,0.340658,0.299745,0.302033,0.513714,0.733135,0.649019,0.605414,0.613771,0.461767,0.369621,0.401156,0.081671,0.485678,0.219644,0.341875
5000,-25.000,0.000,0.500,-20.035067,0,0.999987,0.999945,1.000000,1.000000,1.000000,0.000000,1.000000,0.637092,0.000000,0.999961,0.999999,1.000000,0.000000,0.999846,0.105470,0.999994,1.000000,0.999983,0.000000,1.000000,0.000000,0.000000,0.000000,0.662352,0.712153,0.999990,0.624377,0.299376,0.432916,0.000000,0.288436,0.423968,0.257860,0.251826,0.000000,0.505874,0.850696,0.794592,0.828332,0.835878,0.766346,0.652128,0.391776,0.445185,0.416224,0.399886,0.401549,0.236811,0.329019,0.714565,0.767327,0.350434,0.371678,0.323281,0.326653,0.295235,0.000000,0.330387,0.125048,0.477713
5000,-20.000,0.000,0.500,-20.171691,0,0.999812,1.000000,0.999960,0.999990,0.999906,0.000000,1.000000,0.999990,1.000000,0.815033,0.999993,1.000000,0.011125,0.804514,0.000000,0.000000,0.097655,0.000000,0.000000,0.000000,0.000000,0.158115,0.000000,0.191740,0.619611,0.999970,0.751005,0.415108,0.417633,0.115781,0.261280,0.461458,0.599632,0.283432,0.088499,0.367558,0.741126,0.663866,0.680057,0.790258,0.712599,0.531535,0.456641,0.376174,0.290944,0.372378,0.377340,0.253889,0.212413,0.952712,0.793660,0.568085,0.504647,0.462824,0.337070,0.261540,0.000000,0.291580,0.000000,0.439501
5000,-15.000,0.000,0.500,-20.884818,0,0.999999,1.000000,1.000000,1.000000,0.999999,0.000000,0.999999,0.999996,0.999970,0.999925,0.999998,0.999999,0.516937,0.999839,0.000000,0.000000,0.391676,0.000000,0.000000,0.000000,0.000000,0.363555,0.000000,0.895665,0.583566,0.981183,0.807441,0.574102,0.484708,0.289724,0.418626,0.365862,0.545026,0.403691,0.121085,0.378266,0.718803,0.682210,0.673275,0.769388,0.594685,0.307645,0.413842,0.446661,0.218660,0.336362,0.384859,0.351166,0.066448,0.999999,0.719101,0.317400,0.840527,0.867343,0.202502,0.007650,0.000000,0.257823,0.000000,0.638976
5000,-10.000,0.000,0.500,-19.827164,0,0.999986,0.999834,1.000000,0.999962,1.000000,0.148682,1.000000,0.999810,1.000000,1.000000,0.999989,0.999984,0.481263,0.999840,0.108523,0.248888,0.417702,0.000000,0.000000,0.000000,0.233154,0.103461,0.000000,0.897305,0.796684,0.871353,0.890952,0.729939,0.667631,0.330719,0.556567,0.475005,0.457978,0.530943,0.320264,0.316819,0.729259,0.585169,0.517132,0.666678,0.650579,0.093719,0.308330,0.319701,0.086375,0.331026,0.402578,0.452405,0.002554,0.999870,0.847805,0.259700,0.668415,1.000000,0.020038,0.000000,0.000000,0.169459,0.000000,0.395427
5000,-5.000,0.000,0.500,-19.075294,0,1.000000,0.999994,0.999987,0.999990,0.999788,0.173600,0.432124,0.997575,0.662561,0.999991,0.999962,0.621146,0.616875,0.953383,0.292500,0.213000,0.409188,0.000000,0.182602,0.000000,0.311275,0.244069,0.026098,0.738044,0.913728,0.870462,0.931514,0.842173,0.858056,0.332877,0.506296,0.492646,0.403358,0.459884,0.407829,0.402921,0.618371,0.558751,0.485420,0.681326,0.593621,0.000010,0.358685,0.294648,0.000000,0.343065,0.437876,0.308134,0.265225,0.835323,0.266778,0.077010,0.000000,0.999998,0.001217,0.000000,0.000000,0.162402,0.000000,0.002470
5000,0.000,0.000,0.500,-19.076905,0,0.999961,0.979461,0.999985,0.875079,0.000000,0.000000,0.000000,0.000000,0.000000,0.753420,0.210159,0.514225,0.599548,0.790633,0.475066,0.414942,0.452257,0.000000,0.363079,0.282633,0.312613,0.329674,0.278438,0.462684,1.000000,0.901636,0.818969,0.829493,0.987073,0.417199,0.466951,0.425902,0.268518,0.382646,0.441799,0.467823,0.501612,0.597785,0.622811,0.715296,0.456962,0.016969,0.295622,0.309219,0.000000,0.437110,0.286497,0.320090,1.000000,0.999935,0.000000,1.000000,0.873448,0.999913,0.351470,0.000000,0.000000,0.441712,0.160864,0.466608
5000,5.000,0.000,0.500,-19.601842,0,0.448364,1.000000,0.624976,0.000000,0.000000,0.000000,0.000000,0.000000,0.288994,0.000000,0.000000,0.259678,0.724528,0.659551,0.625599,0.674429,0.475902,0.000000,0.381567,0.411247,0.365732,0.348848,0.416101,0.276912,0.949991,0.835143,0.781792,0.724023,0.999999,0.365269,0.450789,0.382844,0.280256,0.421883,0.285671,0.478658,0.292587,0.713340,0.558382,0.832752,0.179115,0.354327,0.037312,0.241465,0.000000,0.513584,0.143782,0.431566,1.000000,0.999953,0.534205,0.999905,1.000000,0.177241,1.000000,0.684023,0.000000,0.451613,1.000000,0.636858
5000,10.000,0.000,0.500,-19.664049,0,0.283248,0.999995,0.883477,0.009076,0.052756,0.000000,0.000000,0.008541,0.808916,0.011136,0.000000,0.036695,0.757165,0.663466,0.722545,0.715838,0.688638,0.208420,0.281515,0.543577,0.227842,0.345643,0.371558,0.290867,0.806251,0.916875,0.717261,0.709229,0.842951,0.250780,0.417249,0.465003,0.349939,0.448498,0.206604,0.484282,0.001520,0.453025,0.494864,0.614139,0.000000,0.278280,0.144292,0.114146,0.214554,0.420333,0.097758,0.268993,0.999974,0.999907,0.999970,0.999995,1.000000,0.999245,1.000000,0.999925,0.172928,1.000000,0.999973,0.999919
5000,15.000,0.000,0.500,-20.059690,0,0.053687,0.999422,0.845555,0.379495,0.023669,0.000000,0.056572,0.258286,0.761857,0.173371,0.000000,0.111982,0.856976,0.843024,0.802585,0.633236,0.742773,0.343328,0.355209,0.505754,0.509573,0.185310,0.330066,0.292569,0.594540,0.805221,0.604585,0.569047,0.674717,0.381196,0.416768,0.305451,0.252649,0.485619,0.157951,0.442028,0.000000,0.727050,0.405418,0.218172,0.000000,0.188758,0.163157,0.181609,0.000000,0.146784,0.000000,0.674805,0.999954,0.999789,0.999955,0.999981,0.999914,0.999971,0.999945,0.999974,0.861590,0.999973,0.999927,0.998725
5000,20.000,0.000,0.500,-19.537485,0,0.126011,0.999445,0.657092,0.481635,0.372554,0.015018,0.234508,0.389753,0.617871,0.354758,0.021262,0.327855,0.854604,0.813440,0.717000,0.700007,0.781417,0.297897,0.471892,0.412179,0.413741,0.163933,0.411415,0.312919,0.425802,0.769123,0.696158,0.546711,0.583928,0.396811,0.382001,0.208264,0.108983,0.414381,0.125511,0.459916,0.000000,0.605572,0.000000,0.052347,0.000000,0.000000,0.000000,0.116816,0.000000,0.000000,0.000000,0.629528,0.999999,0.999951,0.999984,1.000000,0.999993,1.000000,0.999989,0.999989,1.000000,1.000000,0.999997,0.999987
5000,25.000,0.000,0.500,-20.466658,0,0.549224,0.941544,0.645664,0.546224,0.473510,0.466646,0.267390,0.393060,0.642831,0.603982,0.194296,0.462586,0.862425,0.837275,0.799600,0.714238,0.861500,0.463225,0.598434,0.313009,0.000000,0.196708,0.457677,0.316826,0.000000,0.694755,0.614420,0.299830,0.118465,0.358486,0.068739,0.240762,0.094754,0.414641,0.037736,0.457813,0.369842,1.000000,0.000000,0.999981,0.187220,0.999993,0.552457,0.914469,0.710492,0.000000,0.084902,0.298510,1.000000,0.752280,1.000000,0.774906,0.999868,0.000000,0.999708,1.000000,1.000000,1.000000,1.000000,1.000000
5000,30.000,0.000,0.500,-21.123199,0,0.633815,0.903437,0.649216,0.727253,0.552875,0.373786,0.300303,0.555286,0.488657,0.473738,0.158539,0.493571,0.715459,0.829330,0.701546,0.706895,0.745656,0.427971,0.419171,0.313418,0.000000,0.186693,0.352014,0.205272,0.000000,0.883690,0.666932,0.432179,0.000000,0.695424,0.000000,0.137643,0.000000,0.497595,0.000000,0.238630,0.999979,0.999939,1.000000,0.999940,0.999987,0.999998,0.999981,0.999952,0.999960,0.999993,0.953945,0.000000,0.999909,1.000000,0.999999,0.534575,0.000000,0.348742,0.000000,0.999975,0.999909,0.999995,1.000000,0.326959
