distance_m,az_deg,el_deg,mode,peak_offset_az_deg,peak_offset_el_deg,peak_offset_deg,peak_db,max_sidelobe_offset_az_deg,max_sidelobe_offset_el_deg,max_sidelobe_offset_deg,max_sidelobe_db,peak_direction_pass
2.0,10.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-9.750172,1
2.0,10.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-9.007637,1
2.0,10.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-7.126284,1
2.0,10.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-8.181818,14.727273,16.847395,-12.815606,1
2.0,10.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,-18.000000,23.257097,-13.093206,1
2.0,10.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,-14.727273,20.827509,-12.361466,1
2.0,14.999999999999998,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-9.697375,1
2.0,14.999999999999998,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-8.256697,1
2.0,14.999999999999998,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-6.597888,1
2.0,14.999999999999998,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.738297,1
2.0,14.999999999999998,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-14.119085,1
2.0,14.999999999999998,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,-13.090909,19.704427,-13.174812,1
2.0,20.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-9.752519,1
2.0,20.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-7.624049,1
2.0,20.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-6.387570,1
2.0,20.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.753400,1
2.0,20.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.922259,1
2.0,20.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-13.347130,1
2.0,25.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-9.717195,1
2.0,25.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-7.605364,1
2.0,25.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-6.950963,1
2.0,25.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.947323,1
2.0,25.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.206608,1
2.0,25.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.474551,1
2.0,29.999999999999996,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-9.291884,1
2.0,29.999999999999996,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-7.457803,1
2.0,29.999999999999996,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-18.000000,18.000000,25.455844,-7.869932,1
2.0,29.999999999999996,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-12.505500,1
2.0,29.999999999999996,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.793087,1
2.0,29.999999999999996,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.761579,1
3.0,-29.999999999999996,0.0,uniform,0.000000,0.000000,0.000000,0.000000,16.363636,11.454545,19.974364,-10.046254,1
3.0,-29.999999999999996,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,16.363636,11.454545,19.974364,-8.322900,1
3.0,-29.999999999999996,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,16.363636,-18.000000,24.326294,-7.857137,1
3.0,-29.999999999999996,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,16.363636,-3.272727,16.687700,-12.632362,1
3.0,-29.999999999999996,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-16.363636,1.636364,16.445251,-14.167516,1
3.0,-29.999999999999996,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-16.363636,1.636364,16.445251,-13.945363,1
3.0,-25.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,16.363636,11.454545,19.974364,-10.147580,1
3.0,-25.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,16.363636,11.454545,19.974364,-7.947694,1
3.0,-25.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,16.363636,-18.000000,24.326294,-6.999223,1
3.0,-25.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.472487,1
3.0,-25.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.971207,1
3.0,-25.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.602746,1
3.0,-20.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,16.363636,11.454545,19.974364,-10.214382,1
3.0,-20.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,16.363636,11.454545,19.974364,-7.957892,1
3.0,-20.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,16.363636,-18.000000,24.326294,-6.377733,1
3.0,-20.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.028156,1
3.0,-20.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,9.818182,17.699979,-13.658186,1
3.0,-20.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,9.818182,17.699979,-13.866742,1
3.0,-14.999999999999998,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.562401,1
3.0,-14.999999999999998,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-8.760961,1
3.0,-14.999999999999998,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,8.181818,0.000000,8.181818,-7.010532,1
3.0,-14.999999999999998,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.814833,1
3.0,-14.999999999999998,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.281782,1
3.0,-14.999999999999998,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.032118,1
3.0,-10.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.318016,1
3.0,-10.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.112087,1
3.0,-10.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,8.181818,0.000000,8.181818,-7.616843,1
3.0,-10.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.834460,1
3.0,-10.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.807509,1
3.0,-10.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-13.090909,19.704427,-11.894140,1
3.0,-5.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.481244,1
3.0,-5.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.433531,1
3.0,-5.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,8.181818,0.000000,8.181818,-7.836765,1
3.0,-5.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.792795,1
3.0,-5.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.191167,1
3.0,-5.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,11.454545,18.657416,-11.320582,1
3.0,0.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.164537,1
3.0,0.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.531170,1
3.0,0.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-7.688509,1
3.0,0.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.403847,1
3.0,0.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,-18.000000,23.257097,-12.333428,1
3.0,0.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,8.181818,-14.727273,16.847395,-12.522300,1
3.0,5.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.062644,1
3.0,5.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.699772,1
3.0,5.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-7.836765,1
3.0,5.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.715993,1
3.0,5.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.692545,1
3.0,5.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-10.984946,1
3.0,10.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.635569,1
3.0,10.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.183783,1
3.0,10.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-7.616843,1
3.0,10.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.605002,1
3.0,10.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,-18.000000,23.257097,-13.156169,1
3.0,10.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,-16.363636,22.015021,-13.135914,1
3.0,14.999999999999998,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-10.001227,1
3.0,14.999999999999998,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-8.938691,1
3.0,14.999999999999998,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-7.010532,1
3.0,14.999999999999998,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,-13.090909,19.704427,-12.145391,1
3.0,14.999999999999998,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-8.181818,14.727273,16.847395,-13.538532,1
3.0,14.999999999999998,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-8.181818,14.727273,16.847395,-13.299221,1
3.0,20.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-10.222469,1
3.0,20.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-8.195390,1
3.0,20.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-6.304610,1
3.0,20.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.907807,1
3.0,20.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-13.016567,1
3.0,20.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-13.126387,1
3.0,25.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-10.425621,1
3.0,25.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-8.194972,1
3.0,25.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-6.732489,1
3.0,25.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.144786,1
3.0,25.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.593962,1
3.0,25.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.112240,1
3.0,29.999999999999996,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-9.807666,1
3.0,29.999999999999996,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-7.791571,1
3.0,29.999999999999996,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-7.933238,1
3.0,29.999999999999996,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-13.138589,1
3.0,29.999999999999996,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-13.134897,1
3.0,29.999999999999996,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.507827,1
5.0,-29.999999999999996,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-10.409379,1
5.0,-29.999999999999996,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-8.697651,1
5.0,-29.999999999999996,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,16.363636,-18.000000,24.326294,-8.052636,1
5.0,-29.999999999999996,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-13.090909,-11.454545,17.394784,-12.940956,1
5.0,-29.999999999999996,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-13.934105,1
5.0,-29.999999999999996,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-14.315662,1
5.0,-25.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-10.734502,1
5.0,-25.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,16.363636,11.454545,19.974364,-8.752607,1
5.0,-25.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,16.363636,-18.000000,24.326294,-7.148768,1
5.0,-25.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,8.181818,-14.727273,16.847395,-12.815187,1
5.0,-25.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,9.818182,17.699979,-12.987308,1
5.0,-25.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,9.818182,17.699979,-13.136365,1
5.0,-20.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-10.077294,1
5.0,-20.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-8.083693,1
5.0,-20.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,16.363636,-18.000000,24.326294,-6.669386,1
5.0,-20.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,8.181818,-14.727273,16.847395,-12.124656,1
5.0,-20.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,8.181818,-14.727273,16.847395,-13.937268,1
5.0,-20.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-9.818182,-1.636364,9.953611,-13.235604,1
5.0,-14.999999999999998,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.561997,1
5.0,-14.999999999999998,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-8.217203,1
5.0,-14.999999999999998,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,8.181818,0.000000,8.181818,-7.426539,1
5.0,-14.999999999999998,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.823594,1
5.0,-14.999999999999998,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.223446,1
5.0,-14.999999999999998,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.928468,1
5.0,-10.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.251666,1
5.0,-10.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-8.723831,1
5.0,-10.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,8.181818,0.000000,8.181818,-8.044725,1
5.0,-10.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,8.181818,-14.727273,16.847395,-11.837682,1
5.0,-10.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.497213,1
5.0,-10.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.037669,1
5.0,-5.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.341371,1
5.0,-5.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.162023,1
5.0,-5.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,8.181818,0.000000,8.181818,-8.455860,1
5.0,-5.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.525589,1
5.0,-5.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.926363,1
5.0,-5.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,11.454545,18.657416,-11.607127,1
5.0,0.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.055956,1
5.0,0.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.435421,1
5.0,0.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,8.181818,0.000000,8.181818,-8.340409,1
5.0,0.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-10.721650,1
5.0,0.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.546057,1
5.0,0.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.546057,1
5.0,5.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-8.882827,1
5.0,5.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.318441,1
5.0,5.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-14.727273,18.000000,23.257097,-8.359579,1
5.0,5.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-11.246243,1
5.0,5.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.933944,1
5.0,5.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.642497,1
5.0,10.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-9.529098,1
5.0,10.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-8.686278,1
5.0,10.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-8.044725,1
5.0,10.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.953670,1
5.0,10.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.986088,1
5.0,10.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,9.818182,17.699979,-12.007157,1
5.0,14.999999999999998,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-9.841961,1
5.0,14.999999999999998,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-8.376675,1
5.0,14.999999999999998,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-8.181818,0.000000,8.181818,-7.426539,1
5.0,14.999999999999998,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-11.814168,1
5.0,14.999999999999998,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-13.580962,1
5.0,14.999999999999998,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-8.181818,-18.000000,19.772257,-13.453270,1
5.0,20.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-10.047203,1
5.0,20.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-8.133307,1
5.0,20.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-6.618473,1
5.0,20.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.024553,1
5.0,20.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-13.101521,1
5.0,20.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-13.225607,1
5.0,25.0,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-10.483768,1
5.0,25.0,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-8.594135,1
5.0,25.0,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-6.853485,1
5.0,25.0,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,-14.727273,-9.818182,17.699979,-12.918353,1
5.0,25.0,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.856218,1
5.0,25.0,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,-14.727273,-11.454545,18.657416,-12.772617,1
5.0,29.999999999999996,0.0,uniform,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-10.687394,1
5.0,29.999999999999996,0.0,unit_cosine,0.000000,0.000000,0.000000,0.000000,-16.363636,-11.454545,19.974364,-8.424578,1
5.0,29.999999999999996,0.0,unit_cosine_hamming,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-7.963972,1
5.0,29.999999999999996,0.0,optimized_dbc_margin,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.845986,1
5.0,29.999999999999996,0.0,optimized_table,0.000000,0.000000,0.000000,0.000000,-16.363636,18.000000,24.326294,-13.614152,1
5.0,29.999999999999996,0.0,optimized_aggressive,0.000000,0.000000,0.000000,0.000000,14.727273,11.454545,18.657416,-12.491455,1
