distance_mm,az_deg,el_deg,gain_floor,score,success,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59
2000,0.000,0.000,0.350,-19.362848,0,0.000000,0.999982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.326467,0.000000,0.428496,0.639924,0.903099,0.527056,0.725766,0.616250,0.000000,0.274326,0.027479,0.203546,0.503163,0.296106,0.622975,1.000000,0.999992,0.949949,0.937882,0.999937,0.426618,0.676572,0.652505,0.386862,0.391345,0.549419,0.381816,0.543668,0.768343,0.655943,0.835126,0.407419,0.292693,0.330161,0.170895,0.000000,0.449879,0.190218,0.632700,0.000000,0.998860,0.012815,0.000000,0.000000,0.000000,0.267988,0.000000,0.000000,0.704107,0.000000,0.000000
2000,5.000,0.000,0.250,-19.981092,0,0.207185,0.907798,0.571560,0.205814,0.000000,0.000000,0.000000,0.000000,0.040577,0.509249,0.000000,0.284695,0.361349,0.235898,0.298139,0.362240,0.256233,0.058779,0.117549,0.248400,0.229372,0.198705,0.202694,0.194792,0.497401,0.607340,0.491088,0.491215,0.506474,0.280946,0.355717,0.240041,0.111156,0.190129,0.205046,0.202899,0.004489,0.262292,0.167228,0.233510,0.000000,0.111501,0.000000,0.000000,0.000000,0.219845,0.000000,0.314540,0.273436,0.998953,0.992606,0.998131,0.767353,0.035012,0.994922,0.961663,0.000000,1.000000,0.441991,0.042852
2000,10.000,0.000,0.250,-20.876181,0,0.227355,0.440703,0.346855,0.220493,0.000000,0.000000,0.000000,0.011779,0.208722,0.400707,0.000000,0.095250,0.264003,0.260014,0.260560,0.303668,0.271045,0.218258,0.147561,0.220162,0.095632,0.153817,0.164514,0.105450,0.403557,0.489697,0.410427,0.352527,0.361641,0.016479,0.243878,0.208713,0.055889,0.156248,0.155579,0.213129,0.000000,0.390109,0.291346,0.303406,0.000000,0.067615,0.000000,0.000000,0.391642,0.330047,0.000000,0.157711,0.757020,0.999861,1.000000,1.000000,1.000000,0.849482,0.816663,1.000000,0.977102,1.000000,0.998830,0.241086
2000,15.000,0.000,0.250,-21.319040,0,0.032918,0.243240,0.343005,0.174967,0.149511,0.112481,0.000000,0.129303,0.210815,0.314863,0.000000,0.132368,0.290584,0.344994,0.313429,0.303941,0.314517,0.219261,0.178423,0.227246,0.080923,0.110737,0.184832,0.108741,0.348119,0.388473,0.336183,0.331691,0.309723,0.122855,0.205905,0.180164,0.059706,0.164378,0.072969,0.217005,0.000000,0.383839,0.188876,0.057345,0.016713,0.181812,0.033460,0.000000,0.000000,0.135411,0.000000,0.098420,0.999995,1.000000,0.999984,0.999988,1.000000,0.999997,0.999985,0.999978,1.000000,1.000000,0.999986,0.406465
2000,20.000,0.000,0.250,-21.817295,0,0.041898,0.436514,0.346753,0.097524,0.272358,0.320695,0.053394,0.102608,0.303165,0.238998,0.044846,0.180565,0.301978,0.392698,0.276578,0.323136,0.286837,0.202270,0.219472,0.240997,0.000000,0.024667,0.217101,0.105627,0.268506,0.372249,0.346682,0.276606,0.300063,0.167081,0.182320,0.153639,0.060779,0.127105,0.048820,0.162567,0.000000,0.069446,0.000000,0.000000,0.114813,0.130880,0.032015,0.000000,0.000000,0.000000,0.000000,0.000000,0.999994,0.358104,1.000000,0.993247,1.000000,1.000000,0.999585,0.992817,0.999898,0.999976,1.000000,0.436331
2000,25.000,0.000,0.250,-21.801668,0,0.269722,0.494944,0.420468,0.310570,0.260547,0.229950,0.051488,0.176825,0.434462,0.230939,0.142246,0.235416,0.310607,0.394297,0.261583,0.341905,0.342860,0.246575,0.284842,0.183599,0.000000,0.058463,0.212077,0.068214,0.058955,0.312216,0.294302,0.194150,0.115745,0.205148,0.071082,0.083858,0.014459,0.145668,0.000000,0.049092,0.656755,0.696700,0.549322,0.478184,1.000000,0.671819,0.577217,0.183791,0.000000,0.068910,0.203521,0.027459,0.999418,0.363800,1.000000,0.000000,0.938747,0.002874,0.541109,1.000000,0.990615,0.798547,1.000000,0.637255
2000,30.000,0.000,0.250,-21.842549,0,0.227213,0.471697,0.368926,0.214929,0.240572,0.212455,0.145793,0.264328,0.272120,0.112256,0.055369,0.152064,0.296662,0.361486,0.348107,0.317462,0.351277,0.201085,0.270582,0.161793,0.020119,0.135875,0.195776,0.110929,0.030646,0.187610,0.320648,0.161256,0.036042,0.038816,0.047769,0.010757,0.000000,0.085419,0.000000,0.045366,0.999994,0.857308,0.999999,0.891185,0.999946,0.217512,0.999978,0.927095,0.657112,0.996518,0.858156,0.464287,0.905939,0.938635,0.999790,0.537593,0.000000,0.000000,0.449346,0.999921,0.215891,0.109120,0.638827,0.381473
3000,-30.000,0.000,0.250,-21.992640,0,0.999984,0.126654,0.766889,0.000000,0.999952,0.000000,1.000000,0.694249,0.991794,0.217066,0.681112,0.000000,0.999895,1.000000,0.999881,1.000000,0.937007,0.800560,0.689018,1.000000,0.828843,0.738804,0.701815,0.152207,0.149276,0.398986,0.224786,0.057789,0.000000,0.000000,0.026532,0.076082,0.000000,0.000000,0.000000,0.147529,0.328360,0.302595,0.398973,0.373922,0.278589,0.139190,0.158179,0.292757,0.169500,0.150627,0.112529,0.069973,0.237831,0.387478,0.280007,0.282447,0.320487,0.321265,0.179793,0.168512,0.040484,0.142209,0.064819,0.093140
3000,-25.000,0.000,0.250,-20.785033,0,1.000000,0.999923,0.999993,0.969239,0.782838,0.000000,0.942551,0.476491,0.000000,0.999807,1.000000,0.509558,0.132478,0.767249,0.321846,0.999879,0.964732,0.820747,0.000000,0.814034,0.847308,0.000000,0.000000,0.062295,0.261318,0.542101,0.371252,0.060998,0.094952,0.138949,0.108946,0.163844,0.000000,0.052697,0.000000,0.228618,0.332916,0.298957,0.384514,0.284961,0.314024,0.223572,0.223691,0.249498,0.171548,0.156935,0.169224,0.097783,0.180746,0.261519,0.310428,0.200262,0.258414,0.334538,0.174398,0.075381,0.000000,0.128022,0.126421,0.318243
3000,-20.000,0.000,0.250,-22.123565,0,0.999921,0.999650,0.999999,1.000000,0.999981,0.000000,0.770798,1.000000,0.999997,0.415448,0.999993,0.999997,0.000000,0.418743,0.000000,0.112244,0.000160,0.000000,0.000000,0.000000,0.000000,0.024236,0.000000,0.000000,0.251419,0.413816,0.380425,0.207783,0.165139,0.134067,0.110463,0.287616,0.248058,0.106536,0.031654,0.081699,0.303180,0.241041,0.293780,0.314973,0.317488,0.242386,0.188541,0.152635,0.104997,0.184013,0.203658,0.072762,0.137381,0.454826,0.352106,0.354438,0.223849,0.203679,0.167706,0.080661,0.000000,0.177263,0.004106,0.320103
3000,-15.000,0.000,0.250,-22.044042,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.999998,0.999999,0.803537,0.999999,0.999957,0.000000,0.466272,0.000000,0.000000,0.036608,0.000000,0.000000,0.011299,0.000000,0.061802,0.000000,0.219239,0.295178,0.411771,0.345212,0.238397,0.264223,0.169274,0.201979,0.186878,0.254468,0.118527,0.073277,0.172878,0.325494,0.234529,0.264713,0.306153,0.261584,0.132885,0.180944,0.143524,0.069811,0.189558,0.155034,0.075451,0.091179,0.635895,0.274342,0.337580,0.470587,0.426194,0.232912,0.000000,0.000000,0.053508,0.044499,0.440477
3000,-10.000,0.000,0.250,-21.140328,0,0.999999,1.000000,0.999993,0.999999,1.000000,0.000000,1.000000,0.999999,1.000000,0.999982,0.999989,0.728768,0.139381,0.421949,0.031749,0.021161,0.063816,0.000000,0.000000,0.000000,0.000000,0.086075,0.000000,0.347485,0.377411,0.410129,0.381344,0.305880,0.300952,0.095825,0.267985,0.160360,0.237739,0.230571,0.103109,0.171178,0.330273,0.236193,0.205488,0.311954,0.305206,0.075305,0.150339,0.153941,0.113028,0.150821,0.159222,0.209412,0.068561,0.797141,0.464113,0.130820,0.336009,0.502205,0.181052,0.000000,0.010321,0.000000,0.046943,0.303710
3000,-5.000,0.000,0.250,-19.388280,0,1.000000,0.999512,0.996878,0.998277,1.000000,0.000000,0.403696,0.803839,0.185311,0.992403,0.983158,0.775672,0.350354,0.844347,0.262525,0.017507,0.208837,0.000000,0.072130,0.000000,0.053532,0.210561,0.000000,0.501349,0.476884,0.493282,0.588358,0.503537,0.467780,0.058589,0.342241,0.272405,0.364861,0.239888,0.280927,0.264580,0.432095,0.320612,0.234578,0.503140,0.454126,0.125935,0.193706,0.210889,0.096918,0.145071,0.165594,0.269723,0.604320,0.976131,0.267225,0.092285,0.000000,0.275990,0.406164,0.000000,0.000000,0.239610,0.000000,0.172066
3000,0.000,0.000,0.700,-19.236609,0,0.851395,0.999880,0.903352,0.522153,0.000000,0.000000,0.000000,0.000000,0.000000,0.645917,0.000000,0.596946,1.000000,0.999993,0.815417,0.999990,0.964118,0.000000,0.447404,0.188804,0.284207,0.878466,0.337106,0.900287,1.000000,0.999998,1.000000,0.999998,1.000000,0.536887,0.676271,0.698956,0.474557,0.616618,0.730539,0.532923,0.991003,1.000000,0.999476,0.999983,0.784298,0.323634,0.356022,0.414324,0.000000,0.745129,0.306513,0.864166,0.855770,1.000000,0.000000,0.964583,0.000000,0.000000,0.705321,0.000000,0.000000,0.594277,0.000000,0.000000
3000,5.000,0.000,0.250,-19.668325,0,0.564474,0.822177,0.595927,0.116087,0.000000,0.000000,0.000000,0.000000,0.155482,0.062826,0.000000,0.110495,0.328660,0.266388,0.286811,0.337558,0.224980,0.073995,0.143420,0.241001,0.169376,0.183518,0.176688,0.151900,0.461353,0.426314,0.385171,0.420674,0.474364,0.201420,0.231801,0.173314,0.126145,0.166265,0.126171,0.193937,0.077334,0.324780,0.183333,0.326032,0.000000,0.147523,0.000713,0.124366,0.000000,0.232687,0.000000,0.258263,0.999699,0.999987,0.877898,1.000000,0.797322,0.000000,0.999763,0.545610,0.000000,0.684995,0.986910,0.195833
3000,10.000,0.000,0.250,-20.650995,0,0.307876,0.493188,0.527022,0.183378,0.000000,0.000000,0.000000,0.015279,0.214965,0.117329,0.000000,0.000000,0.290423,0.261274,0.301350,0.305719,0.242998,0.168467,0.116232,0.240914,0.122026,0.176399,0.148220,0.123985,0.382766,0.434698,0.366675,0.329265,0.361303,0.089066,0.242183,0.243573,0.089301,0.181802,0.098884,0.226528,0.000000,0.365136,0.224978,0.281917,0.000000,0.132021,0.018585,0.000000,0.246102,0.298213,0.000000,0.214748,0.999510,1.000000,1.000000,1.000000,0.999996,0.431102,0.964013,1.000000,0.424627,0.999998,1.000000,0.301933
3000,15.000,0.000,0.250,-20.570507,0,0.079408,0.256964,0.385368,0.210222,0.084606,0.000000,0.000000,0.171078,0.232081,0.187088,0.000000,0.027131,0.313906,0.320318,0.309673,0.286300,0.313621,0.226713,0.155233,0.226393,0.156945,0.113943,0.172885,0.113009,0.332197,0.368455,0.309618,0.305133,0.320986,0.145472,0.196965,0.161017,0.014143,0.184922,0.085686,0.212153,0.000000,0.452860,0.153866,0.134871,0.000000,0.141550,0.028372,0.000000,0.000000,0.151545,0.000000,0.275980,0.999781,0.999990,1.000000,1.000000,1.000000,1.000000,0.999912,1.000000,0.920657,0.999990,1.000000,0.477137
3000,20.000,0.000,0.250,-21.382694,0,0.017549,0.413497,0.266278,0.221547,0.213113,0.227944,0.096363,0.143415,0.302232,0.199726,0.056327,0.136715,0.326615,0.342269,0.284611,0.296373,0.309525,0.155152,0.237280,0.210874,0.039061,0.040861,0.196783,0.134730,0.195765,0.351654,0.318327,0.215210,0.303706,0.152057,0.215728,0.160216,0.100084,0.105647,0.078331,0.214974,0.000000,0.040204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222396,0.999999,0.500503,0.968535,1.000000,1.000000,0.999962,0.999852,0.999475,0.999568,1.000000,0.999483,0.741596
3000,25.000,0.000,0.250,-21.779667,0,0.217526,0.443495,0.344324,0.341947,0.212330,0.196867,0.061514,0.157852,0.416396,0.307969,0.160072,0.198276,0.340936,0.413184,0.283734,0.307718,0.345577,0.225312,0.308788,0.161301,0.000000,0.050143,0.231958,0.103016,0.072527,0.346883,0.319300,0.155838,0.092859,0.154040,0.096002,0.114722,0.055673,0.173459,0.000000,0.051410,0.544058,0.621359,0.000000,0.649846,0.993926,0.886476,0.560248,0.000000,0.145013,0.043699,0.022953,0.000000,0.999974,0.204359,0.999968,0.014594,0.999976,0.000000,0.439920,0.926594,0.873079,1.000000,0.999967,0.963407
3000,30.000,0.000,0.250,-21.682105,0,0.272301,0.410046,0.352651,0.326994,0.225717,0.155625,0.133507,0.290722,0.310038,0.176025,0.042024,0.151793,0.293498,0.343655,0.339641,0.329357,0.351618,0.172938,0.249067,0.162036,0.048437,0.064447,0.193829,0.108182,0.018505,0.170569,0.272237,0.109946,0.007380,0.003810,0.001886,0.037457,0.000003,0.152952,0.000000,0.000000,0.999935,0.833801,1.000000,0.810228,1.000000,0.458840,0.999998,0.800414,0.978136,0.805049,1.000000,0.059173,0.999848,0.987679,0.999866,0.145815,0.000000,0.041456,0.223510,0.999871,0.559641,0.276365,0.829842,0.121731
5000,-30.000,0.000,0.250,-20.690940,0,1.000000,0.495117,0.480722,0.000000,0.999823,0.000000,1.000000,0.105632,0.743879,0.372524,0.734306,0.000000,0.999996,1.000000,0.999993,1.000000,0.872455,0.826448,0.836721,0.999999,0.754514,0.536719,0.593013,0.000000,0.108291,0.449630,0.222316,0.000000,0.094166,0.000000,0.000000,0.112440,0.000000,0.000000,0.000000,0.237261,0.339923,0.352851,0.426881,0.384278,0.289992,0.135442,0.184503,0.286360,0.211162,0.187233,0.087729,0.083895,0.205510,0.312056,0.249859,0.208324,0.285842,0.287916,0.110019,0.210368,0.025625,0.129104,0.110457,0.155546
5000,-25.000,0.000,0.350,-20.795119,0,1.000000,0.999661,1.000000,0.999913,0.999937,0.000000,0.856102,0.664173,0.000000,1.000000,0.999970,1.000000,0.019763,0.782194,0.094146,0.999928,0.999974,0.999969,0.000000,0.999228,0.016385,0.000000,0.000000,0.344068,0.474008,0.862213,0.473414,0.193704,0.237081,0.228802,0.193996,0.315709,0.095308,0.113362,0.000000,0.335647,0.543616,0.448951,0.544315,0.497276,0.467277,0.398001,0.245567,0.280117,0.263138,0.272551,0.261465,0.124808,0.264556,0.474602,0.502510,0.238755,0.273475,0.257233,0.228018,0.198635,0.000000,0.189006,0.134382,0.408954
5000,-20.000,0.000,0.250,-21.525971,1,1.000000,0.969385,0.979996,1.000000,1.000000,0.000000,0.798007,1.000000,1.000000,0.463430,1.000000,0.995056,0.000000,0.394989,0.000000,0.061420,0.080468,0.000000,0.000000,0.000000,0.000000,0.231874,0.000000,0.134697,0.203769,0.422684,0.346038,0.156025,0.135218,0.146031,0.125295,0.265261,0.305126,0.108577,0.074152,0.112305,0.329172,0.219455,0.276772,0.334545,0.318118,0.227405,0.188745,0.148337,0.071079,0.169342,0.185187,0.095485,0.150192,0.492881,0.322836,0.368132,0.294755,0.179543,0.246874,0.066636,0.000000,0.138793,0.011040,0.329601
5000,-15.000,0.000,0.250,-22.188743,0,0.999999,1.000000,1.000000,1.000000,1.000000,0.000000,0.999997,0.999998,1.000000,0.936715,1.000000,0.999997,0.242049,0.575472,0.000000,0.000000,0.209229,0.000000,0.000000,0.000000,0.000000,0.109676,0.000000,0.378356,0.247085,0.381832,0.337532,0.233138,0.199319,0.080851,0.202847,0.156215,0.251120,0.165697,0.048775,0.178177,0.325800,0.258497,0.261144,0.319834,0.254446,0.112546,0.182099,0.152211,0.134814,0.178618,0.185884,0.144732,0.140304,0.535764,0.287536,0.232702,0.515327,0.351290,0.203197,0.000000,0.005865,0.073983,0.003108,0.341362
5000,-10.000,0.000,0.250,-21.595053,0,1.000000,0.999999,0.999999,0.999985,1.000000,0.232211,1.000000,0.775746,0.999898,0.999977,1.000000,0.612831,0.286181,0.567696,0.064944,0.075136,0.150531,0.000002,0.000000,0.000000,0.064322,0.055600,0.000000,0.348564,0.343201,0.381291,0.390767,0.313883,0.254646,0.112193,0.254496,0.188634,0.245871,0.234745,0.100448,0.170782,0.319201,0.259418,0.224068,0.287329,0.266971,0.045812,0.156508,0.179509,0.094923,0.125587,0.153753,0.207973,0.027392,0.676072,0.425595,0.040029,0.361072,0.656969,0.085359,0.000000,0.000075,0.000000,0.064691,0.173192
5000,-5.000,0.000,0.250,-19.559879,0,1.000000,0.999978,0.999998,1.000000,0.999985,0.000000,0.285369,0.617283,0.405266,0.999953,0.991255,0.570699,0.270549,0.431695,0.096333,0.000000,0.159177,0.000000,0.038112,0.000000,0.132391,0.157628,0.000000,0.332264,0.415296,0.465140,0.456414,0.391266,0.364941,0.128744,0.239432,0.205100,0.198551,0.212241,0.149643,0.241500,0.279996,0.304562,0.251306,0.306588,0.296434,0.000000,0.169700,0.211910,0.105818,0.136818,0.186497,0.079782,0.361278,0.484239,0.077806,0.095646,0.057185,0.549159,0.100888,0.000000,0.000000,0.000000,0.000000,0.000000
5000,0.000,0.000,0.500,-19.076905,0,0.999961,0.979461,0.999985,0.875079,0.000000,0.000000,0.000000,0.000000,0.000000,0.753420,0.210159,0.514225,0.599548,0.790633,0.475066,0.414942,0.452257,0.000000,0.363079,0.282633,0.312613,0.329674,0.278438,0.462684,1.000000,0.901636,0.818969,0.829493,0.987073,0.417199,0.466951,0.425902,0.268518,0.382646,0.441799,0.467823,0.501612,0.597785,0.622811,0.715296,0.456962,0.016969,0.295622,0.309219,0.000000,0.437110,0.286497,0.320090,1.000000,0.999935,0.000000,1.000000,0.873448,0.999913,0.351470,0.000000,0.000000,0.441712,0.160864,0.466608
5000,5.000,0.000,0.250,-20.116347,0,0.434529,0.934320,0.411895,0.000602,0.000000,0.000000,0.000000,0.113465,0.162890,0.000000,0.000000,0.161613,0.355542,0.282335,0.328364,0.341850,0.240080,0.030194,0.168752,0.237853,0.175332,0.131748,0.192507,0.131090,0.464306,0.408050,0.371564,0.333058,0.436040,0.213389,0.199360,0.173262,0.135660,0.205478,0.104292,0.217463,0.103745,0.325402,0.292033,0.431160,0.085489,0.122895,0.000000,0.112895,0.000000,0.218925,0.010490,0.223203,0.999813,1.000000,0.000000,0.999881,0.999929,0.063664,0.999426,0.567445,0.000000,0.528667,0.999952,0.349976
5000,10.000,0.000,0.250,-20.949144,0,0.293706,0.520322,0.571152,0.128063,0.000000,0.000000,0.000000,0.091944,0.321113,0.000000,0.000000,0.000000,0.335688,0.260192,0.331387,0.304916,0.223460,0.140494,0.108201,0.264794,0.164577,0.138181,0.133456,0.099296,0.374142,0.397336,0.329793,0.314321,0.366847,0.158847,0.196587,0.249129,0.118523,0.201655,0.078069,0.238030,0.000000,0.378985,0.247415,0.283041,0.000000,0.237248,0.064428,0.025290,0.114092,0.210800,0.021915,0.124781,1.000000,0.703687,0.999995,1.000000,1.000000,0.189156,1.000000,1.000000,0.000000,1.000000,1.000000,0.773954
5000,15.000,0.000,0.250,-20.901612,0,0.063581,0.324639,0.434865,0.249433,0.000000,0.000000,0.000000,0.150738,0.263429,0.088849,0.000000,0.007159,0.353434,0.367582,0.339478,0.270115,0.310985,0.187045,0.161124,0.250252,0.216028,0.096287,0.144244,0.130030,0.267229,0.367057,0.261898,0.245518,0.323491,0.177880,0.173907,0.139780,0.083994,0.201471,0.078088,0.222405,0.000000,0.298167,0.205440,0.075053,0.000000,0.077311,0.070223,0.103075,0.000000,0.062801,0.000000,0.315557,0.999780,0.979576,0.999992,0.999985,0.999987,0.698240,1.000000,0.999996,0.501618,1.000000,0.999992,0.701563
5000,20.000,0.000,0.250,-20.233089,0,0.032061,0.354422,0.276032,0.263677,0.214964,0.000000,0.082016,0.208524,0.211337,0.213644,0.034200,0.113813,0.344565,0.313922,0.282655,0.311511,0.315541,0.134124,0.235573,0.214193,0.200314,0.059885,0.180112,0.150401,0.198336,0.379961,0.316870,0.208609,0.303930,0.170189,0.191405,0.099969,0.063641,0.146829,0.085499,0.196694,0.000000,0.196907,0.000000,0.000000,0.000000,0.000000,0.000000,0.040373,0.000000,0.000000,0.000000,0.355727,0.969425,0.673698,0.978622,0.999996,1.000000,1.000000,0.999999,0.999994,0.800022,1.000000,0.999917,0.604785
5000,25.000,0.000,0.250,-21.377431,0,0.257960,0.372122,0.263631,0.301385,0.182011,0.163018,0.095698,0.184060,0.314343,0.423853,0.157829,0.156553,0.367469,0.395172,0.315405,0.308100,0.359764,0.222223,0.301859,0.143321,0.030549,0.048964,0.226652,0.176518,0.000000,0.253977,0.298711,0.050745,0.055397,0.046707,0.111987,0.129474,0.072078,0.156445,0.046395,0.117949,0.512134,0.999999,0.000000,0.831758,0.217431,0.518793,0.567173,0.160199,0.558052,0.002473,0.020454,0.000000,0.999999,0.538896,1.000000,0.447142,0.999880,0.000000,0.551911,0.721812,0.999898,0.999969,1.000000,0.926619
5000,30.000,0.000,0.250,-22.195359,0,0.291209,0.318899,0.336907,0.358023,0.241933,0.163993,0.127444,0.262016,0.334169,0.229354,0.059508,0.178740,0.278594,0.358307,0.274948,0.290909,0.333050,0.142333,0.187399,0.143077,0.000000,0.043605,0.175999,0.124934,0.000000,0.302923,0.246281,0.169990,0.006339,0.134888,0.000000,0.000040,0.042478,0.215074,0.000000,0.007596,1.000000,0.667136,1.000000,1.000000,1.000000,0.569237,0.999972,0.996863,0.987172,0.636697,1.000000,0.000000,0.999971,1.000000,1.000000,0.094627,0.000000,0.172860,0.000000,1.000000,0.759144,0.547607,0.999871,0.111837
